week,start_date,end_date,zip,tests,cases,deaths
49,2021-02-14,2021-02-20,92617,683,6,1
49,2021-02-14,2021-02-20,92618,1107,31,0
49,2021-02-14,2021-02-20,92620,1036,31,1
49,2021-02-14,2021-02-20,92624,98,7,0
49,2021-02-14,2021-02-20,92625,202,6,0
49,2021-02-14,2021-02-20,92626,1241,47,2
49,2021-02-14,2021-02-20,92627,1192,74,4
49,2021-02-14,2021-02-20,92629,406,23,0
49,2021-02-14,2021-02-20,92630,1165,63,2
49,2021-02-14,2021-02-20,92637,292,8,5
49,2021-02-14,2021-02-20,92646,1008,52,3
49,2021-02-14,2021-02-20,92647,1207,55,0
49,2021-02-14,2021-02-20,92648,831,38,0
49,2021-02-14,2021-02-20,92649,566,27,2
49,2021-02-14,2021-02-20,92651,382,13,0
49,2021-02-14,2021-02-20,92653,532,17,1
49,2021-02-14,2021-02-20,92655,224,14,1
49,2021-02-14,2021-02-20,92656,1035,32,1
49,2021-02-14,2021-02-20,92657,163,6,0
49,2021-02-14,2021-02-20,92660,706,26,0
49,2021-02-14,2021-02-20,92661,65,5,0
49,2021-02-14,2021-02-20,92662,26,0,0
49,2021-02-14,2021-02-20,92663,690,26,0
49,2021-02-14,2021-02-20,92672,472,33,0
49,2021-02-14,2021-02-20,92673,398,19,0
49,2021-02-14,2021-02-20,92675,509,27,1
49,2021-02-14,2021-02-20,92677,992,42,0
49,2021-02-14,2021-02-20,92679,658,24,0
49,2021-02-14,2021-02-20,92683,1824,114,6
49,2021-02-14,2021-02-20,92688,683,25,0
49,2021-02-14,2021-02-20,92691,867,38,3
49,2021-02-14,2021-02-20,92692,745,33,2
49,2021-02-14,2021-02-20,92694,449,15,1
49,2021-02-14,2021-02-20,92701,898,47,2
49,2021-02-14,2021-02-20,92703,2252,77,3
49,2021-02-14,2021-02-20,92704,1534,108,9
49,2021-02-14,2021-02-20,92705,895,26,2
49,2021-02-14,2021-02-20,92706,706,44,1
49,2021-02-14,2021-02-20,92707,1187,73,2
49,2021-02-14,2021-02-20,92708,1211,52,2
49,2021-02-14,2021-02-20,92780,972,38,1
49,2021-02-14,2021-02-20,92782,559,17,2
49,2021-02-14,2021-02-20,92801,1476,91,3
49,2021-02-14,2021-02-20,92802,1058,64,2
49,2021-02-14,2021-02-20,92804,2020,96,1
49,2021-02-14,2021-02-20,92805,1661,81,5
49,2021-02-14,2021-02-20,92806,1592,45,0
49,2021-02-14,2021-02-20,92807,804,36,1
49,2021-02-14,2021-02-20,92808,366,18,0
49,2021-02-14,2021-02-20,92821,898,23,2
49,2021-02-14,2021-02-20,92823,81,1,0
49,2021-02-14,2021-02-20,92831,903,28,1
49,2021-02-14,2021-02-20,92832,717,32,1
49,2021-02-14,2021-02-20,92833,1275,53,3
49,2021-02-14,2021-02-20,92835,779,39,1
49,2021-02-14,2021-02-20,92840,1289,54,3
49,2021-02-14,2021-02-20,92841,694,47,0
49,2021-02-14,2021-02-20,92843,951,54,5
49,2021-02-14,2021-02-20,92844,440,21,0
49,2021-02-14,2021-02-20,92845,387,12,0
49,2021-02-14,2021-02-20,92861,96,6,0
49,2021-02-14,2021-02-20,92865,378,16,1
49,2021-02-14,2021-02-20,92866,344,18,0
49,2021-02-14,2021-02-20,92867,729,26,2
49,2021-02-14,2021-02-20,92868,1156,21,2
49,2021-02-14,2021-02-20,92869,689,29,1
49,2021-02-14,2021-02-20,92870,1078,75,2
49,2021-02-14,2021-02-20,92886,889,40,3
49,2021-02-14,2021-02-20,92887,346,16,0
50,2021-02-21,2021-02-27,90620,1084,43,2
50,2021-02-21,2021-02-27,90621,731,20,0
50,2021-02-21,2021-02-27,90623,412,10,0
50,2021-02-21,2021-02-27,90630,1051,33,0
50,2021-02-21,2021-02-27,90631,1293,46,1
50,2021-02-21,2021-02-27,90680,528,40,1
50,2021-02-21,2021-02-27,90720,579,10,1
50,2021-02-21,2021-02-27,90740,629,12,2
50,2021-02-21,2021-02-27,90742,15,1,0
50,2021-02-21,2021-02-27,92602,542,19,0
50,2021-02-21,2021-02-27,92603,369,12,0
50,2021-02-21,2021-02-27,92604,560,20,0
50,2021-02-21,2021-02-27,92606,552,21,0
50,2021-02-21,2021-02-27,92610,186,2,0
50,2021-02-21,2021-02-27,92612,990,23,0
50,2021-02-21,2021-02-27,92614,657,22,0
50,2021-02-21,2021-02-27,92617,659,5,0
50,2021-02-21,2021-02-27,92618,1206,25,0
50,2021-02-21,2021-02-27,92620,994,21,0
50,2021-02-21,2021-02-27,92624,93,6,0
50,2021-02-21,2021-02-27,92625,214,0,0
50,2021-02-21,2021-02-27,92626,1234,33,1
50,2021-02-21,2021-02-27,92627,1000,47,0
50,2021-02-21,2021-02-27,92629,405,15,0
50,2021-02-21,2021-02-27,92630,1056,36,3
50,2021-02-21,2021-02-27,92637,278,6,2
50,2021-02-21,2021-02-27,92646,945,46,2
50,2021-02-21,2021-02-27,92647,1155,47,0
50,2021-02-21,2021-02-27,92648,847,37,2
50,2021-02-21,2021-02-27,92649,561,11,0
50,2021-02-21,2021-02-27,92651,451,14,0
50,2021-02-21,2021-02-27,92653,787,15,2
50,2021-02-21,2021-02-27,92655,183,5,0
50,2021-02-21,2021-02-27,92656,1025,27,1
50,2021-02-21,2021-02-27,92657,185,1,0
50,2021-02-21,2021-02-27,92660,882,24,0
50,2021-02-21,2021-02-27,92661,61,2,0
50,2021-02-21,2021-02-27,92662,35,0,0
50,2021-02-21,2021-02-27,92663,584,15,1
50,2021-02-21,2021-02-27,92672,457,18,0
50,2021-02-21,2021-02-27,92673,391,13,0
50,2021-02-21,2021-02-27,92675,546,9,1
50,2021-02-21,2021-02-27,92677,1024,37,2
50,2021-02-21,2021-02-27,92679,616,16,0
50,2021-02-21,2021-02-27,92683,1772,83,9
50,2021-02-21,2021-02-27,92688,634,14,0
50,2021-02-21,2021-02-27,92691,776,28,4
50,2021-02-21,2021-02-27,92692,685,21,1
50,2021-02-21,2021-02-27,92694,480,12,0
50,2021-02-21,2021-02-27,92701,787,35,3
50,2021-02-21,2021-02-27,92703,2348,68,1
50,2021-02-21,2021-02-27,92704,1414,102,6
50,2021-02-21,2021-02-27,92705,930,29,2
50,2021-02-21,2021-02-27,92706,645,39,3
50,2021-02-21,2021-02-27,92707,906,46,0
50,2021-02-21,2021-02-27,92708,1134,43,2
50,2021-02-21,2021-02-27,92780,901,27,1
50,2021-02-21,2021-02-27,92782,580,16,0
50,2021-02-21,2021-02-27,92801,1325,51,2
50,2021-02-21,2021-02-27,92802,897,45,3
50,2021-02-21,2021-02-27,92804,1834,78,3
50,2021-02-21,2021-02-27,92805,1530,52,3
50,2021-02-21,2021-02-27,92806,1485,35,0
50,2021-02-21,2021-02-27,92807,690,23,4
50,2021-02-21,2021-02-27,92808,356,10,0
50,2021-02-21,2021-02-27,92821,845,21,1
50,2021-02-21,2021-02-27,92823,86,3,1
50,2021-02-21,2021-02-27,92831,835,30,0
50,2021-02-21,2021-02-27,92832,698,25,1
50,2021-02-21,2021-02-27,92833,1083,42,2
50,2021-02-21,2021-02-27,92835,653,12,6
50,2021-02-21,2021-02-27,92840,1220,60,2
50,2021-02-21,2021-02-27,92841,717,46,1
50,2021-02-21,2021-02-27,92843,878,54,4
50,2021-02-21,2021-02-27,92844,466,17,1
50,2021-02-21,2021-02-27,92845,431,12,2
50,2021-02-21,2021-02-27,92861,79,1,0
50,2021-02-21,2021-02-27,92865,338,9,0
50,2021-02-21,2021-02-27,92866,277,7,0
50,2021-02-21,2021-02-27,92867,667,18,0
50,2021-02-21,2021-02-27,92868,1146,14,2
50,2021-02-21,2021-02-27,92869,590,25,1
50,2021-02-21,2021-02-27,92870,948,27,0
50,2021-02-21,2021-02-27,92886,826,29,1
50,2021-02-21,2021-02-27,92887,322,14,1
51,2021-02-28,2021-03-06,90620,1083,42,1
51,2021-02-28,2021-03-06,90621,766,15,1
51,2021-02-28,2021-03-06,90623,352,4,1
51,2021-02-28,2021-03-06,90630,1037,16,0
51,2021-02-28,2021-03-06,90631,1429,41,5
51,2021-02-28,2021-03-06,90680,528,14,4
51,2021-02-28,2021-03-06,90720,574,12,0
51,2021-02-28,2021-03-06,90740,485,5,0
51,2021-02-28,2021-03-06,90742,16,0,0
51,2021-02-28,2021-03-06,92602,562,9,0
51,2021-02-28,2021-03-06,92603,353,1,0
51,2021-02-28,2021-03-06,92604,585,14,0
51,2021-02-28,2021-03-06,92606,503,6,0
51,2021-02-28,2021-03-06,92610,178,2,0
51,2021-02-28,2021-03-06,92612,905,3,1
51,2021-02-28,2021-03-06,92614,599,6,0
51,2021-02-28,2021-03-06,92617,630,2,0
51,2021-02-28,2021-03-06,92618,1134,18,0
51,2021-02-28,2021-03-06,92620,1129,16,1
51,2021-02-28,2021-03-06,92624,94,1,0
51,2021-02-28,2021-03-06,92625,249,2,0
51,2021-02-28,2021-03-06,92626,1433,26,0
51,2021-02-28,2021-03-06,92627,1241,29,2
51,2021-02-28,2021-03-06,92629,378,18,0
51,2021-02-28,2021-03-06,92630,1050,22,3
51,2021-02-28,2021-03-06,92637,298,4,2
51,2021-02-28,2021-03-06,92646,957,26,0
51,2021-02-28,2021-03-06,92647,1023,34,0
51,2021-02-28,2021-03-06,92648,830,16,0
51,2021-02-28,2021-03-06,92649,529,5,1
51,2021-02-28,2021-03-06,92651,427,5,0
51,2021-02-28,2021-03-06,92653,532,10,1
51,2021-02-28,2021-03-06,92655,137,7,0
51,2021-02-28,2021-03-06,92656,818,11,1
51,2021-02-28,2021-03-06,92657,190,3,0
51,2021-02-28,2021-03-06,92660,973,10,0
51,2021-02-28,2021-03-06,92661,77,3,0
51,2021-02-28,2021-03-06,92662,59,0,0
51,2021-02-28,2021-03-06,92663,678,10,2
51,2021-02-28,2021-03-06,92672,433,5,1
51,2021-02-28,2021-03-06,92673,395,11,0
51,2021-02-28,2021-03-06,92675,540,8,0
51,2021-02-28,2021-03-06,92677,908,25,1
51,2021-02-28,2021-03-06,92679,556,11,0
51,2021-02-28,2021-03-06,92683,1594,66,8
51,2021-02-28,2021-03-06,92688,638,16,0
51,2021-02-28,2021-03-06,92691,766,12,3
51,2021-02-28,2021-03-06,92692,637,11,1
51,2021-02-28,2021-03-06,92694,440,8,0
51,2021-02-28,2021-03-06,92701,768,37,0
51,2021-02-28,2021-03-06,92703,2184,77,2
51,2021-02-28,2021-03-06,92704,1421,65,3
51,2021-02-28,2021-03-06,92705,946,28,2
51,2021-02-28,2021-03-06,92706,653,24,3
51,2021-02-28,2021-03-06,92707,883,34,4
51,2021-02-28,2021-03-06,92708,1067,31,1
51,2021-02-28,2021-03-06,92780,967,21,0
51,2021-02-28,2021-03-06,92782,561,16,1
51,2021-02-28,2021-03-06,92801,1325,48,1
51,2021-02-28,2021-03-06,92802,883,26,6
51,2021-02-28,2021-03-06,92804,1789,46,4
51,2021-02-28,2021-03-06,92805,1453,45,1
51,2021-02-28,2021-03-06,92806,1577,20,2
51,2021-02-28,2021-03-06,92807,722,20,0
51,2021-02-28,2021-03-06,92808,324,8,1
51,2021-02-28,2021-03-06,92821,960,13,1
51,2021-02-28,2021-03-06,92823,117,4,0
51,2021-02-28,2021-03-06,92831,951,27,1
51,2021-02-28,2021-03-06,92832,785,24,1
51,2021-02-28,2021-03-06,92833,1217,38,0
51,2021-02-28,2021-03-06,92835,739,6,2
51,2021-02-28,2021-03-06,92840,1064,29,4
51,2021-02-28,2021-03-06,92841,636,25,0
51,2021-02-28,2021-03-06,92843,873,42,4
51,2021-02-28,2021-03-06,92844,395,30,0
51,2021-02-28,2021-03-06,92845,339,11,2
51,2021-02-28,2021-03-06,92861,78,1,0
51,2021-02-28,2021-03-06,92865,371,8,2
51,2021-02-28,2021-03-06,92866,330,9,0
51,2021-02-28,2021-03-06,92867,694,25,0
51,2021-02-28,2021-03-06,92868,1023,9,1
51,2021-02-28,2021-03-06,92869,582,20,3
51,2021-02-28,2021-03-06,92870,1059,27,1
51,2021-02-28,2021-03-06,92886,885,17,0
51,2021-02-28,2021-03-06,92887,335,5,0
52,2021-03-07,2021-03-13,90620,986,23,2
52,2021-03-07,2021-03-13,90621,624,15,2
52,2021-03-07,2021-03-13,90623,371,7,0
52,2021-03-07,2021-03-13,90630,998,19,0
52,2021-03-07,2021-03-13,90631,1229,32,2
52,2021-03-07,2021-03-13,90680,501,17,0
52,2021-03-07,2021-03-13,90720,639,17,0
52,2021-03-07,2021-03-13,90740,525,7,0
52,2021-03-07,2021-03-13,90742,12,0,0
52,2021-03-07,2021-03-13,92602,574,6,0
52,2021-03-07,2021-03-13,92603,382,11,0
52,2021-03-07,2021-03-13,92604,491,9,1
52,2021-03-07,2021-03-13,92606,426,3,0
52,2021-03-07,2021-03-13,92610,176,3,0
52,2021-03-07,2021-03-13,92612,887,4,0
52,2021-03-07,2021-03-13,92614,552,7,0
52,2021-03-07,2021-03-13,92617,619,3,0
52,2021-03-07,2021-03-13,92618,1051,23,0
52,2021-03-07,2021-03-13,92620,947,17,0
52,2021-03-07,2021-03-13,92624,104,1,1
52,2021-03-07,2021-03-13,92625,206,0,0
52,2021-03-07,2021-03-13,92626,1204,22,0
52,2021-03-07,2021-03-13,92627,993,26,2
52,2021-03-07,2021-03-13,92629,366,13,1
52,2021-03-07,2021-03-13,92630,1012,16,1
52,2021-03-07,2021-03-13,92637,291,1,1
52,2021-03-07,2021-03-13,92646,780,22,0
52,2021-03-07,2021-03-13,92647,911,37,1
52,2021-03-07,2021-03-13,92648,738,16,1
52,2021-03-07,2021-03-13,92649,514,10,0
52,2021-03-07,2021-03-13,92651,404,9,0
52,2021-03-07,2021-03-13,92653,501,12,0
52,2021-03-07,2021-03-13,92655,134,2,0
52,2021-03-07,2021-03-13,92656,738,11,0
52,2021-03-07,2021-03-13,92657,192,0,0
52,2021-03-07,2021-03-13,92660,902,34,0
52,2021-03-07,2021-03-13,92661,55,1,0
52,2021-03-07,2021-03-13,92662,45,2,0
52,2021-03-07,2021-03-13,92663,486,10,0
52,2021-03-07,2021-03-13,92672,540,8,0
52,2021-03-07,2021-03-13,92673,415,4,0
52,2021-03-07,2021-03-13,92675,495,4,1
52,2021-03-07,2021-03-13,92677,950,30,0
52,2021-03-07,2021-03-13,92679,564,6,0
52,2021-03-07,2021-03-13,92683,1538,35,2
52,2021-03-07,2021-03-13,92688,619,17,1
52,2021-03-07,2021-03-13,92691,781,22,2
52,2021-03-07,2021-03-13,92692,662,18,0
52,2021-03-07,2021-03-13,92694,481,9,0
52,2021-03-07,2021-03-13,92701,804,33,0
52,2021-03-07,2021-03-13,92703,2133,52,3
52,2021-03-07,2021-03-13,92704,1305,51,3
52,2021-03-07,2021-03-13,92705,700,13,0
52,2021-03-07,2021-03-13,92706,608,21,0
52,2021-03-07,2021-03-13,92707,837,33,1
52,2021-03-07,2021-03-13,92708,996,27,0
52,2021-03-07,2021-03-13,92780,800,24,0
52,2021-03-07,2021-03-13,92782,521,2,0
52,2021-03-07,2021-03-13,92801,1225,53,0
52,2021-03-07,2021-03-13,92802,760,22,0
52,2021-03-07,2021-03-13,92804,1637,56,2
52,2021-03-07,2021-03-13,92805,1349,55,4
52,2021-03-07,2021-03-13,92806,1523,23,0
52,2021-03-07,2021-03-13,92807,662,26,1
52,2021-03-07,2021-03-13,92808,366,6,0
52,2021-03-07,2021-03-13,92821,755,12,0
52,2021-03-07,2021-03-13,92823,105,1,0
52,2021-03-07,2021-03-13,92831,704,12,1
52,2021-03-07,2021-03-13,92832,547,12,1
52,2021-03-07,2021-03-13,92833,926,28,2
52,2021-03-07,2021-03-13,92835,605,10,1
52,2021-03-07,2021-03-13,92840,1148,27,2
52,2021-03-07,2021-03-13,92841,610,16,1
52,2021-03-07,2021-03-13,92843,801,39,0
52,2021-03-07,2021-03-13,92844,367,17,0
52,2021-03-07,2021-03-13,92845,349,2,1
52,2021-03-07,2021-03-13,92861,75,1,0
52,2021-03-07,2021-03-13,92865,361,7,0
52,2021-03-07,2021-03-13,92866,294,11,1
52,2021-03-07,2021-03-13,92867,626,18,1
52,2021-03-07,2021-03-13,92868,1034,17,1
52,2021-03-07,2021-03-13,92869,560,14,0
52,2021-03-07,2021-03-13,92870,1017,14,0
52,2021-03-07,2021-03-13,92886,957,13,2
52,2021-03-07,2021-03-13,92887,387,6,0
53,2021-03-14,2021-03-20,90620,998,22,0
53,2021-03-14,2021-03-20,90621,744,10,0
53,2021-03-14,2021-03-20,90623,343,1,0
53,2021-03-14,2021-03-20,90630,1074,16,0
53,2021-03-14,2021-03-20,90631,1353,28,2
53,2021-03-14,2021-03-20,90680,480,4,1
53,2021-03-14,2021-03-20,90720,623,16,0
53,2021-03-14,2021-03-20,90740,494,4,1
53,2021-03-14,2021-03-20,90742,13,0,0
53,2021-03-14,2021-03-20,92602,573,7,0
53,2021-03-14,2021-03-20,92603,392,3,0
53,2021-03-14,2021-03-20,92604,521,8,0
53,2021-03-14,2021-03-20,92606,385,1,0
53,2021-03-14,2021-03-20,92610,204,1,0
53,2021-03-14,2021-03-20,92612,868,5,1
53,2021-03-14,2021-03-20,92614,572,4,0
53,2021-03-14,2021-03-20,92617,573,0,0
53,2021-03-14,2021-03-20,92618,935,16,0
53,2021-03-14,2021-03-20,92620,900,8,0
53,2021-03-14,2021-03-20,92624,109,0,0
53,2021-03-14,2021-03-20,92625,229,2,0
53,2021-03-14,2021-03-20,92626,1194,10,0
53,2021-03-14,2021-03-20,92627,1149,31,0
53,2021-03-14,2021-03-20,92629,405,3,0
53,2021-03-14,2021-03-20,92630,1156,8,0
53,2021-03-14,2021-03-20,92637,312,1,0
53,2021-03-14,2021-03-20,92646,864,15,1
53,2021-03-14,2021-03-20,92647,953,27,1
53,2021-03-14,2021-03-20,92648,743,15,0
53,2021-03-14,2021-03-20,92649,564,15,0
53,2021-03-14,2021-03-20,92651,358,8,0
53,2021-03-14,2021-03-20,92653,576,6,0
53,2021-03-14,2021-03-20,92655,136,9,0
53,2021-03-14,2021-03-20,92656,975,13,0
53,2021-03-14,2021-03-20,92657,217,3,1
53,2021-03-14,2021-03-20,92660,878,12,0
53,2021-03-14,2021-03-20,92661,64,2,0
53,2021-03-14,2021-03-20,92662,49,2,0
53,2021-03-14,2021-03-20,92663,535,16,0
53,2021-03-14,2021-03-20,92672,593,4,0
53,2021-03-14,2021-03-20,92673,528,8,0
53,2021-03-14,2021-03-20,92675,509,11,0
53,2021-03-14,2021-03-20,92677,1087,19,1
53,2021-03-14,2021-03-20,92679,671,9,0
53,2021-03-14,2021-03-20,92683,1441,40,6
53,2021-03-14,2021-03-20,92688,670,16,0
53,2021-03-14,2021-03-20,92691,768,8,1
53,2021-03-14,2021-03-20,92692,703,12,0
53,2021-03-14,2021-03-20,92694,560,6,0
53,2021-03-14,2021-03-20,92701,690,21,0
53,2021-03-14,2021-03-20,92703,1996,31,1
53,2021-03-14,2021-03-20,92704,1173,40,2
53,2021-03-14,2021-03-20,92705,903,17,0
53,2021-03-14,2021-03-20,92706,599,15,1
53,2021-03-14,2021-03-20,92707,842,29,0
53,2021-03-14,2021-03-20,92708,1023,26,1
53,2021-03-14,2021-03-20,92780,887,23,0
53,2021-03-14,2021-03-20,92782,547,12,0
53,2021-03-14,2021-03-20,92801,1150,29,1
53,2021-03-14,2021-03-20,92802,974,34,2
53,2021-03-14,2021-03-20,92804,1606,42,0
53,2021-03-14,2021-03-20,92805,1476,39,1
53,2021-03-14,2021-03-20,92806,1541,24,0
53,2021-03-14,2021-03-20,92807,754,13,0
53,2021-03-14,2021-03-20,92808,355,3,0
53,2021-03-14,2021-03-20,92821,773,9,1
53,2021-03-14,2021-03-20,92823,104,2,0
53,2021-03-14,2021-03-20,92831,935,15,0
53,2021-03-14,2021-03-20,92832,665,14,0
53,2021-03-14,2021-03-20,92833,1137,29,0
53,2021-03-14,2021-03-20,92835,732,8,1
53,2021-03-14,2021-03-20,92840,1121,20,0
53,2021-03-14,2021-03-20,92841,556,10,1
53,2021-03-14,2021-03-20,92843,787,28,1
53,2021-03-14,2021-03-20,92844,345,17,1
53,2021-03-14,2021-03-20,92845,375,4,0
53,2021-03-14,2021-03-20,92861,117,0,0
53,2021-03-14,2021-03-20,92865,335,7,0
53,2021-03-14,2021-03-20,92866,371,14,0
53,2021-03-14,2021-03-20,92867,800,17,1
53,2021-03-14,2021-03-20,92868,996,11,0
53,2021-03-14,2021-03-20,92869,633,12,0
53,2021-03-14,2021-03-20,92870,1117,23,1
53,2021-03-14,2021-03-20,92886,1124,20,0
53,2021-03-14,2021-03-20,92887,399,4,0
54,2021-03-21,2021-03-27,90620,964,21,2
54,2021-03-21,2021-03-27,90621,748,11,1
54,2021-03-21,2021-03-27,90623,336,3,0
54,2021-03-21,2021-03-27,90630,1050,20,0
54,2021-03-21,2021-03-27,90631,1335,15,2
54,2021-03-21,2021-03-27,90680,534,4,0
54,2021-03-21,2021-03-27,90720,589,8,0
54,2021-03-21,2021-03-27,90740,519,4,1
54,2021-03-21,2021-03-27,90742,11,1,0
54,2021-03-21,2021-03-27,92602,563,10,0
54,2021-03-21,2021-03-27,92603,414,1,0
54,2021-03-21,2021-03-27,92604,498,13,0
54,2021-03-21,2021-03-27,92606,449,7,0
54,2021-03-21,2021-03-27,92610,136,4,0
54,2021-03-21,2021-03-27,92612,812,16,0
54,2021-03-21,2021-03-27,92614,592,10,0
54,2021-03-21,2021-03-27,92617,389,3,0
54,2021-03-21,2021-03-27,92618,1102,7,0
54,2021-03-21,2021-03-27,92620,997,10,0
54,2021-03-21,2021-03-27,92624,109,1,0
54,2021-03-21,2021-03-27,92625,211,4,0
54,2021-03-21,2021-03-27,92626,1239,23,0
54,2021-03-21,2021-03-27,92627,1056,27,1
54,2021-03-21,2021-03-27,92629,374,9,0
54,2021-03-21,2021-03-27,92630,928,19,0
54,2021-03-21,2021-03-27,92637,259,1,0
54,2021-03-21,2021-03-27,92646,834,21,1
54,2021-03-21,2021-03-27,92647,922,21,0
54,2021-03-21,2021-03-27,92648,806,15,1
54,2021-03-21,2021-03-27,92649,520,6,1
54,2021-03-21,2021-03-27,92651,357,4,0
54,2021-03-21,2021-03-27,92653,498,4,0
54,2021-03-21,2021-03-27,92655,127,4,1
54,2021-03-21,2021-03-27,92656,891,20,0
54,2021-03-21,2021-03-27,92657,182,4,0
54,2021-03-21,2021-03-27,92660,809,11,0
54,2021-03-21,2021-03-27,92661,60,3,0
54,2021-03-21,2021-03-27,92662,33,0,0
54,2021-03-21,2021-03-27,92663,502,28,0
54,2021-03-21,2021-03-27,92672,539,8,0
54,2021-03-21,2021-03-27,92673,531,7,0
54,2021-03-21,2021-03-27,92675,553,9,0
54,2021-03-21,2021-03-27,92677,1031,11,0
54,2021-03-21,2021-03-27,92679,585,15,0
54,2021-03-21,2021-03-27,92683,1499,44,1
54,2021-03-21,2021-03-27,92688,593,9,0
54,2021-03-21,2021-03-27,92691,690,10,1
54,2021-03-21,2021-03-27,92692,703,13,0
54,2021-03-21,2021-03-27,92694,541,5,0
54,2021-03-21,2021-03-27,92701,709,15,1
54,2021-03-21,2021-03-27,92703,2225,18,0
54,2021-03-21,2021-03-27,92704,1307,44,0
54,2021-03-21,2021-03-27,92705,856,17,0
54,2021-03-21,2021-03-27,92706,635,18,0
54,2021-03-21,2021-03-27,92707,887,21,1
54,2021-03-21,2021-03-27,92708,1028,27,1
54,2021-03-21,2021-03-27,92780,960,24,1
54,2021-03-21,2021-03-27,92782,523,5,0
54,2021-03-21,2021-03-27,92801,1147,22,0
54,2021-03-21,2021-03-27,92802,734,16,1
54,2021-03-21,2021-03-27,92804,1738,40,1
54,2021-03-21,2021-03-27,92805,1275,36,0
54,2021-03-21,2021-03-27,92806,1537,10,1
54,2021-03-21,2021-03-27,92807,752,6,0
54,2021-03-21,2021-03-27,92808,405,4,0
54,2021-03-21,2021-03-27,92821,694,8,0
54,2021-03-21,2021-03-27,92823,89,0,0
54,2021-03-21,2021-03-27,92831,851,12,0
54,2021-03-21,2021-03-27,92832,613,10,2
54,2021-03-21,2021-03-27,92833,1134,14,0
54,2021-03-21,2021-03-27,92835,686,3,0
54,2021-03-21,2021-03-27,92840,1104,21,0
54,2021-03-21,2021-03-27,92841,641,9,0
54,2021-03-21,2021-03-27,92843,833,26,3
54,2021-03-21,2021-03-27,92844,435,15,1
54,2021-03-21,2021-03-27,92845,423,6,0
54,2021-03-21,2021-03-27,92861,107,2,0
54,2021-03-21,2021-03-27,92865,324,5,0
54,2021-03-21,2021-03-27,92866,290,7,0
54,2021-03-21,2021-03-27,92867,760,19,0
54,2021-03-21,2021-03-27,92868,979,9,2
54,2021-03-21,2021-03-27,92869,597,11,0
54,2021-03-21,2021-03-27,92870,1068,15,0
54,2021-03-21,2021-03-27,92886,1176,7,0
54,2021-03-21,2021-03-27,92887,422,4,0
55,2021-03-28,2021-04-03,90620,925,12,0
55,2021-03-28,2021-04-03,90621,685,11,0
55,2021-03-28,2021-04-03,90623,361,4,0
55,2021-03-28,2021-04-03,90630,947,12,0
55,2021-03-28,2021-04-03,90631,1201,23,0
55,2021-03-28,2021-04-03,90680,470,4,0
55,2021-03-28,2021-04-03,90720,621,7,0
55,2021-03-28,2021-04-03,90740,532,3,0
55,2021-03-28,2021-04-03,90742,21,0,0
55,2021-03-28,2021-04-03,92602,504,11,0
55,2021-03-28,2021-04-03,92603,366,10,0
55,2021-03-28,2021-04-03,92604,448,8,0
55,2021-03-28,2021-04-03,92606,357,2,0
55,2021-03-28,2021-04-03,92610,183,0,0
55,2021-03-28,2021-04-03,92612,676,8,0
55,2021-03-28,2021-04-03,92614,531,18,0
55,2021-03-28,2021-04-03,92617,546,1,0
55,2021-03-28,2021-04-03,92618,1046,18,0
55,2021-03-28,2021-04-03,92620,842,13,1
55,2021-03-28,2021-04-03,92624,127,1,0
55,2021-03-28,2021-04-03,92625,246,6,0
55,2021-03-28,2021-04-03,92626,1267,31,0
55,2021-03-28,2021-04-03,92627,1183,24,0
55,2021-03-28,2021-04-03,92629,511,5,0
55,2021-03-28,2021-04-03,92630,985,20,0
55,2021-03-28,2021-04-03,92637,286,1,0
55,2021-03-28,2021-04-03,92646,968,27,0
55,2021-03-28,2021-04-03,92647,914,27,2
55,2021-03-28,2021-04-03,92648,858,22,1
55,2021-03-28,2021-04-03,92649,610,11,0
55,2021-03-28,2021-04-03,92651,442,7,0
55,2021-03-28,2021-04-03,92653,536,6,0
55,2021-03-28,2021-04-03,92655,101,3,0
55,2021-03-28,2021-04-03,92656,1085,20,0
55,2021-03-28,2021-04-03,92657,213,6,0
55,2021-03-28,2021-04-03,92660,975,19,0
55,2021-03-28,2021-04-03,92661,56,1,0
55,2021-03-28,2021-04-03,92662,46,0,0
55,2021-03-28,2021-04-03,92663,614,17,0
55,2021-03-28,2021-04-03,92672,656,10,0
55,2021-03-28,2021-04-03,92673,699,13,1
55,2021-03-28,2021-04-03,92675,633,17,0
55,2021-03-28,2021-04-03,92677,1368,18,0
55,2021-03-28,2021-04-03,92679,766,14,0
55,2021-03-28,2021-04-03,92683,1247,30,1
55,2021-03-28,2021-04-03,92688,760,17,0
55,2021-03-28,2021-04-03,92691,717,6,1
55,2021-03-28,2021-04-03,92692,811,17,1
55,2021-03-28,2021-04-03,92694,770,8,0
55,2021-03-28,2021-04-03,92701,638,11,0
55,2021-03-28,2021-04-03,92703,1870,16,0
55,2021-03-28,2021-04-03,92704,1136,21,0
55,2021-03-28,2021-04-03,92705,855,19,0
55,2021-03-28,2021-04-03,92706,552,12,0
55,2021-03-28,2021-04-03,92707,862,13,0
55,2021-03-28,2021-04-03,92708,956,20,1
55,2021-03-28,2021-04-03,92780,900,25,0
55,2021-03-28,2021-04-03,92782,542,12,0
55,2021-03-28,2021-04-03,92801,1166,18,0
55,2021-03-28,2021-04-03,92802,780,8,0
